CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
717185658.0,Attrited Customer,51.0,M,1.0,High School,Married,$80K - $120K,Blue,36.0,4.0,3.0,4.0,22754.0,0.0,22754.0,0.799,8531.0,77.0,0.791,0.0
715474083.0,Existing Customer,51.0,M,3.0,Graduate,Single,$60K - $80K,Silver,36.0,3.0,2.0,2.0,29663.000000000004,1743.0,27920.0,0.667,14638.0,93.0,0.722,0.059
709646433.0,Attrited Customer,59.0,F,1.0,High School,Married,Less than $40K,Blue,50.0,1.0,4.0,3.0,5043.0,743.0,4300.0,0.805,10170.0,66.0,0.784,0.147
717494358.0,Existing Customer,58.0,F,0.0,Graduate,Single,Less than $40K,Blue,48.0,2.0,2.0,5.0,4299.0,1334.0,2965.0,0.66,15068.0,123.0,0.685,0.31
713924283.0,Attrited Customer,61.0,M,0.0,Graduate,Single,$60K - $80K,Blue,54.0,2.0,1.0,4.0,11859.0,1644.0,10215.0,0.866,8930.0,79.0,0.837,0.139
714471183.0,Attrited Customer,47.0,M,4.0,Graduate,Divorced,$80K - $120K,Blue,39.0,4.0,3.0,4.0,17504.0,476.0,17028.0,0.892,10468.0,66.0,0.737,0.026999999999999996
780613758.0,Existing Customer,47.0,M,5.0,High School,Single,Less than $40K,Blue,35.0,4.0,3.0,5.0,4165.0,0.0,4165.0,0.813,17093.0,111.0,0.82,0.0
718225683.0,Existing Customer,56.0,M,1.0,Graduate,Single,$80K - $120K,Silver,49.0,5.0,2.0,2.0,34516.0,1091.0,33425.0,0.64,15274.0,108.0,0.714,0.032
710734308.0,Existing Customer,49.0,M,1.0,Graduate,Single,$60K - $80K,Blue,40.0,6.0,3.0,3.0,6481.0,1569.0,4912.0,0.692,15937.0,119.0,0.803,0.242
708564858.0,Attrited Customer,33.0,M,2.0,College,Married,$120K +,Gold,20.0,2.0,1.0,4.0,34516.0,0.0,34516.0,1.004,9338.0,73.0,0.622,0.0
713733633.0,Attrited Customer,27.0,M,0.0,High School,Divorced,$60K - $80K,Blue,36.0,2.0,3.0,2.0,13303.0,2517.0,10786.0,0.929,10219.0,85.0,0.809,0.189
720841533.0,Existing Customer,29.0,M,0.0,Graduate,Married,Less than $40K,Blue,15.0,3.0,1.0,5.0,4700.0,0.0,4700.0,0.617,14723.0,96.0,0.655,0.0
712210458.0,Existing Customer,38.0,M,1.0,Uneducated,Single,$40K - $60K,Blue,36.0,2.0,3.0,2.0,5639.0,1558.0,4081.0,0.614,16628.0,109.0,0.946,0.276
714109308.0,Existing Customer,46.0,M,5.0,College,Single,$80K - $120K,Blue,36.0,1.0,2.0,3.0,13187.0,2241.0,10946.0,0.689,15354.0,112.0,0.931,0.17000000000000004
712503408.0,Existing Customer,57.0,M,2.0,Graduate,Married,$80K - $120K,Blue,40.0,6.0,3.0,4.0,17925.0,1909.0,16016.0,0.712,17498.0,111.0,0.82,0.10599999999999998
710841183.0,Existing Customer,54.0,M,1.0,High School,Single,$60K - $80K,Blue,34.0,5.0,2.0,0.0,13940.0,2109.0,11831.0,0.66,15577.0,114.0,0.754,0.151
713899383.0,Existing Customer,56.0,F,1.0,Graduate,Single,Less than $40K,Blue,50.0,4.0,1.0,4.0,3688.0,606.0,3082.0,0.57,14596.0,120.0,0.791,0.16399999999999998
772366833.0,Existing Customer,50.0,M,2.0,Graduate,Single,$40K - $60K,Blue,40.0,3.0,2.0,3.0,4003.0,1851.0,2152.0,0.703,15476.0,117.0,0.857,0.462
716506083.0,Attrited Customer,44.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,5.0,3.0,4.0,5409.0,0.0,5409.0,0.819,10291.0,60.0,0.818,0.0
714337233.0,Attrited Customer,43.0,F,2.0,Graduate,Married,Less than $40K,Silver,25.0,6.0,2.0,4.0,10388.0,1961.0,8427.0,0.703,10294.0,61.0,0.649,0.189
769911858.0,Existing Customer,40.0,F,4.0,Graduate,Married,Less than $40K,Blue,34.0,3.0,4.0,1.0,3313.0,2517.0,796.0,1.405,1171.0,20.0,2.333,0.76
810347208.0,Existing Customer,51.0,M,4.0,High School,Single,$80K - $120K,Gold,46.0,6.0,1.0,3.0,34516.0,2264.0,32252.0,1.975,1330.0,31.0,0.722,0.066
818906208.0,Existing Customer,32.0,M,0.0,Graduate,Married,$60K - $80K,Silver,27.0,2.0,2.0,2.0,29081.0,1396.0,27685.0,2.204,1538.0,36.0,0.714,0.04799999999999999
708790833.0,Existing Customer,42.0,M,5.0,Graduate,Married,$60K - $80K,Blue,31.0,5.0,3.0,2.0,6748.0,1467.0,5281.0,0.831,1201.0,42.0,0.68,0.217
710821833.0,Existing Customer,65.0,M,1.0,Graduate,Married,$60K - $80K,Blue,54.0,6.0,2.0,3.0,9095.0,1587.0,7508.0,1.433,1314.0,26.0,1.364,0.174
816082233.0,Existing Customer,35.0,M,3.0,High School,Married,$60K - $80K,Blue,30.0,5.0,1.0,3.0,8547.0,1666.0,6881.0,1.163,1311.0,33.0,2.0,0.195
714885258.0,Existing Customer,44.0,M,4.0,Graduate,Married,$40K - $60K,Blue,37.0,5.0,1.0,2.0,4234.0,972.0,3262.0,1.707,1348.0,27.0,1.7,0.23
753327333.0,Existing Customer,41.0,M,3.0,High School,Married,$60K - $80K,Blue,34.0,4.0,4.0,1.0,13535.0,1291.0,12244.0,0.653,1028.0,21.0,1.625,0.095
709327383.0,Existing Customer,45.0,F,2.0,Graduate,Married,$40K - $60K,Blue,37.0,6.0,1.0,2.0,14470.0,1157.0,13313.0,0.966,1207.0,21.0,0.909,0.08000000000000002
811604133.0,Existing Customer,47.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,2.0,2492.0,1560.0,932.0,0.573,1126.0,23.0,0.353,0.626
789124683.0,Existing Customer,54.0,M,2.0,Graduate,Married,$80K - $120K,Blue,42.0,4.0,2.0,3.0,12217.0,0.0,12217.0,1.075,1110.0,21.0,0.75,0.0
720466383.0,Existing Customer,59.0,M,1.0,High School,Married,$60K - $80K,Blue,46.0,4.0,1.0,2.0,14784.0,1374.0,13410.0,0.921,1197.0,23.0,1.3,0.093
804424383.0,Existing Customer,63.0,M,1.0,Graduate,Married,$60K - $80K,Blue,56.0,3.0,3.0,2.0,10215.0,1010.0,9205.0,0.843,1904.0,40.0,1.0,0.099
718813833.0,Existing Customer,44.0,F,3.0,High School,Married,Less than $40K,Blue,34.0,5.0,2.0,2.0,10100.0,0.0,10100.0,0.525,1052.0,18.0,1.571,0.0
778348233.0,Existing Customer,53.0,M,3.0,Graduate,Married,$60K - $80K,Blue,33.0,3.0,2.0,3.0,2753.0,1811.0,942.0,0.977,1038.0,25.0,2.571,0.658
715190283.0,Existing Customer,57.0,F,1.0,Graduate,Married,Less than $40K,Blue,49.0,3.0,3.0,2.0,3672.000000000001,886.0,2786.0,1.32,1464.0,28.0,0.556,0.241
708300483.0,Attrited Customer,66.0,F,0.0,High School,Married,Less than $40K,Blue,56.0,5.0,4.0,3.0,7882.0,605.0,7277.0,1.052,704.0,16.0,0.14300000000000002,0.07700000000000001
758551608.0,Existing Customer,51.0,M,2.0,Graduate,Married,$60K - $80K,Blue,44.0,4.0,1.0,0.0,6205.0,2204.0,4001.0,0.803,1347.0,28.0,0.556,0.355
720572508.0,Existing Customer,38.0,F,4.0,High School,Married,Less than $40K,Blue,28.0,2.0,3.0,3.0,9830.0,2055.0,7775.0,0.977,1042.0,23.0,0.917,0.209
720756708.0,Existing Customer,52.0,F,3.0,Graduate,Married,Less than $40K,Blue,41.0,6.0,3.0,2.0,2622.0,1549.0,1072.999999999999,1.321,1878.0,30.0,1.143,0.591
712813458.0,Existing Customer,49.0,M,2.0,High School,Married,$80K - $120K,Blue,36.0,4.0,2.0,0.0,19763.0,2517.0,17246.0,0.664,1414.0,35.0,0.25,0.127
717891558.0,Existing Customer,49.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,4.0,2.0,3297.999999999999,2200.0,1098.0,0.678,1052.0,32.0,0.6,0.667
711427458.0,Existing Customer,44.0,F,5.0,Graduate,Married,Less than $40K,Blue,35.0,4.0,1.0,2.0,6273.0,978.0,5295.0,2.275,1359.0,25.0,1.083,0.156
787584108.0,Existing Customer,55.0,M,3.0,Graduate,Married,$60K - $80K,Blue,47.0,4.0,2.0,3.0,3436.0,2016.0,1420.000000000001,0.901,1097.0,33.0,0.833,0.587
719580033.0,Existing Customer,54.0,M,1.0,Graduate,Married,$80K - $120K,Blue,43.0,4.0,2.0,3.0,2910.0,2030.0,880.0,0.769,1256.0,21.0,0.4,0.698
715156383.0,Existing Customer,44.0,M,1.0,Graduate,Married,$80K - $120K,Blue,36.0,6.0,2.0,2.0,34516.0,1533.0,32983.0,0.924,1603.0,29.0,0.526,0.043999999999999984
711013983.0,Attrited Customer,55.0,F,4.0,Graduate,Married,Less than $40K,Blue,45.0,2.0,4.0,3.0,2158.0,0.0,2158.0,0.585,615.0,12.0,0.714,0.0
755420433.0,Existing Customer,59.0,F,1.0,Graduate,Married,$40K - $60K,Blue,52.0,2.0,3.0,3.0,10133.0,1417.0,8716.0,0.383,1068.0,20.0,0.818,0.14
778992108.0,Existing Customer,57.0,M,2.0,High School,Married,$60K - $80K,Blue,45.0,5.0,3.0,3.0,5266.0,0.0,5266.0,1.702,1516.0,29.0,1.636,0.0
715550508.0,Existing Customer,45.0,F,3.0,Graduate,Married,Less than $40K,Blue,28.0,5.0,1.0,2.0,2535.0,2440.0,95.0,1.705,1312.0,20.0,1.222,0.963
711887583.0,Attrited Customer,47.0,M,2.0,Graduate,Married,$60K - $80K,Blue,37.0,2.0,3.0,3.0,5449.0,1628.0,3821.0,0.696,836.0,18.0,0.385,0.299
714778833.0,Existing Customer,49.0,F,3.0,High School,Single,$40K - $60K,Blue,43.0,4.0,4.0,0.0,23032.0,1960.0,21072.0,0.619,1289.0,22.0,1.0,0.08500000000000002
713843283.0,Existing Customer,41.0,F,3.0,Graduate,Married,$40K - $60K,Silver,34.0,5.0,3.0,3.0,34516.0,2053.0,32463.0,1.034,1487.0,26.0,0.733,0.059
713572683.0,Existing Customer,44.0,M,3.0,Graduate,Married,$60K - $80K,Blue,25.0,3.0,3.0,0.0,1862.0,0.0,1862.0,0.883,1226.0,34.0,0.789,0.0
808284783.0,Existing Customer,62.0,F,1.0,Graduate,Married,Less than $40K,Blue,56.0,6.0,0.0,0.0,1438.2999999999993,0.0,1438.3000000000002,0.813,1951.0,44.0,1.095,0.0
708476808.0,Existing Customer,54.0,M,4.0,Graduate,Single,$120K +,Blue,36.0,6.0,3.0,2.0,33791.0,1960.0,31831.0,0.618,1047.0,31.0,0.824,0.057999999999999996
708492558.0,Existing Customer,42.0,M,3.0,High School,Married,$60K - $80K,Blue,36.0,5.0,3.0,3.0,15088.0,865.0,14223.0,0.939,1107.0,21.0,1.625,0.056999999999999995
826762908.0,Existing Customer,52.0,M,3.0,Graduate,Married,$80K - $120K,Blue,48.0,3.0,2.0,0.0,11976.0,1273.0,10703.0,1.024,2089.0,36.0,1.118,0.10599999999999998
710806083.0,Existing Customer,50.0,F,1.0,Graduate,Married,Less than $40K,Silver,36.0,4.0,2.0,2.0,11888.0,2090.0,9798.0,0.7,1137.0,30.0,0.765,0.176
822063408.0,Existing Customer,43.0,M,4.0,Graduate,Single,$60K - $80K,Blue,39.0,5.0,1.0,2.0,6111.0,2517.0,3594.0,0.632,1221.0,16.0,2.2,0.412
711112683.0,Existing Customer,63.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,6.0,2.0,3.0,3967.0,1568.0,2399.0,1.236,1657.0,29.0,1.231,0.395
789968058.0,Existing Customer,51.0,M,1.0,Graduate,Married,$80K - $120K,Blue,42.0,6.0,2.0,3.0,9036.0,2327.0,6709.0,0.649,1131.0,18.0,0.636,0.258
772288758.0,Existing Customer,47.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,1.0,3.0,5349.0,1228.0,4121.0,0.728,1343.0,30.0,1.308,0.23
712720158.0,Existing Customer,68.0,M,1.0,Graduate,Married,$60K - $80K,Blue,56.0,5.0,2.0,3.0,13860.0,1652.0,12208.0,1.255,1910.0,32.0,1.909,0.119
713786508.0,Existing Customer,42.0,F,5.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,3.0,2038.0,0.0,2038.0,0.786,1238.0,28.0,0.75,0.0
718759833.0,Existing Customer,44.0,F,2.0,High School,Single,$40K - $60K,Silver,35.0,4.0,3.0,2.0,32643.0,0.0,32643.0,1.3,1058.0,24.0,2.429,0.0
714133158.0,Existing Customer,59.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,3.0,4224.0,1305.0,2919.0,0.852,1152.0,31.0,0.824,0.309
714791208.0,Existing Customer,47.0,F,4.0,Graduate,Married,Less than $40K,Blue,41.0,6.0,5.0,3.0,3482.0,2114.0,1368.0,0.508,1039.0,24.0,0.263,0.607
716493408.0,Existing Customer,45.0,F,4.0,Uneducated,Married,$40K - $60K,Blue,36.0,4.0,3.0,3.0,15875.0,1719.0,14156.0,0.86,1592.0,37.0,1.467,0.10799999999999998
708953883.0,Attrited Customer,53.0,M,2.0,Graduate,Married,$60K - $80K,Blue,36.0,2.0,2.0,1.0,3212.0,0.0,3212.0,0.713,756.9999999999995,20.0,0.25,0.0
721148358.0,Existing Customer,49.0,F,3.0,Graduate,Married,$40K - $60K,Blue,38.0,6.0,2.0,1.0,12860.0,0.0,12860.0,0.646,1348.0,27.0,0.286,0.0
779956608.0,Existing Customer,41.0,F,2.0,Graduate,Married,$40K - $60K,Blue,31.0,6.0,1.0,3.0,20758.0,0.0,20758.0,0.688,1555.0,32.0,0.684,0.0
717912483.0,Existing Customer,43.0,M,4.0,Graduate,Married,$80K - $120K,Blue,27.0,5.0,2.0,0.0,27259.0,0.0,27259.0,0.731,1376.0,35.0,0.591,0.0
715872333.0,Existing Customer,41.0,M,0.0,High School,Married,$60K - $80K,Blue,36.0,3.0,2.0,3.0,18214.0,1998.0,16216.0,0.829,1344.0,21.0,1.1,0.10999999999999999
720707283.0,Existing Customer,48.0,M,4.0,Graduate,Married,$60K - $80K,Blue,36.0,5.0,3.0,0.0,5288.0,866.0,4422.0,0.869,1777.0,42.0,0.75,0.16399999999999998
710565408.0,Existing Customer,59.0,M,0.0,Graduate,Single,$80K - $120K,Silver,40.0,3.0,2.0,3.0,34516.0,1359.0,33157.0,1.327,1033.0,26.0,1.364,0.03900000000000001
770746908.0,Existing Customer,44.0,M,4.0,Graduate,Single,$60K - $80K,Blue,30.0,5.0,1.0,2.0,7872.0,2509.0,5363.0,0.971,1155.0,32.0,0.882,0.319
758076408.0,Existing Customer,50.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,43.0,2.0,1.0,3.0,1857.0,1603.0,254.0,0.579,1590.0,43.0,1.263,0.863
708711483.0,Existing Customer,57.0,M,2.0,Graduate,Married,$80K - $120K,Blue,46.0,2.0,3.0,0.0,18871.0,1740.0,17131.0,1.727,1516.0,21.0,2.0,0.092
787541883.0,Existing Customer,44.0,M,3.0,Graduate,Single,$80K - $120K,Blue,33.0,3.0,3.0,3.0,34516.0,0.0,34516.0,0.483,1120.0,27.0,0.35,0.0
789830058.0,Existing Customer,44.0,M,4.0,Uneducated,Single,$60K - $80K,Blue,34.0,4.0,1.0,2.0,21573.0,1585.0,19988.0,0.621,1384.0,36.0,2.273,0.07300000000000001
710299608.0,Attrited Customer,53.0,F,2.0,Graduate,Married,Less than $40K,Blue,33.0,2.0,3.0,3.0,2859.0,2517.0,342.0,0.993,817.0,30.0,0.667,0.88
713779908.0,Existing Customer,46.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,3.0,2.0,2189.0,1666.0,523.0,0.343,1287.0,36.0,0.636,0.761
719731458.0,Existing Customer,56.0,M,3.0,Graduate,Married,$60K - $80K,Blue,46.0,6.0,3.0,4.0,2910.0,709.0,2201.0,0.538,1192.0,27.0,0.588,0.244
715432608.0,Existing Customer,43.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,4.0,1.0,0.0,22322.0,953.0,21369.0,0.769,1348.0,34.0,1.125,0.04299999999999998
788950158.0,Existing Customer,36.0,M,2.0,Graduate,Married,$80K - $120K,Blue,22.0,2.0,2.0,3.0,34516.0,1652.0,32864.0,0.854,1283.0,39.0,1.294,0.04799999999999999
710620383.0,Existing Customer,43.0,M,4.0,Graduate,Married,$80K - $120K,Blue,35.0,6.0,3.0,2.0,24396.0,1171.0,23225.0,0.655,965.0,17.0,1.125,0.04799999999999999
778661358.0,Existing Customer,46.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,2.0,2473.999999999999,2143.0,331.0,1.53,1541.0,40.0,1.0,0.866
718464258.0,Existing Customer,51.0,F,3.0,High School,Married,Less than $40K,Blue,25.0,2.0,2.0,2.0,9512.0,1082.0,8430.0,0.701,1007.0,22.0,1.444,0.11399999999999999
708528483.0,Existing Customer,43.0,F,4.0,Graduate,Married,Less than $40K,Blue,23.0,6.0,3.0,2.0,3187.0,2430.0,757.0,0.617,1387.0,33.0,1.357,0.762
807226683.0,Existing Customer,48.0,M,3.0,Graduate,Married,$60K - $80K,Blue,43.0,6.0,1.0,3.0,5279.0,1115.0,4164.0,0.549,1642.0,41.0,0.519,0.211
719117433.0,Existing Customer,41.0,M,4.0,Uneducated,Single,$60K - $80K,Blue,36.0,4.0,3.0,0.0,23018.0,2168.0,20850.0,0.859,1463.0,24.0,1.6669999999999998,0.09399999999999997
718621608.0,Attrited Customer,54.0,F,2.0,Graduate,Married,$40K - $60K,Blue,44.0,3.0,3.0,1.0,6094.0,0.0,6094.0,1.129,909.0,14.000000000000007,0.273,0.0
709173108.0,Attrited Customer,54.0,F,4.0,Graduate,Married,Less than $40K,Blue,40.0,6.0,2.0,2.0,2532.0,2221.0,311.0000000000009,0.491,799.0,21.0,0.23500000000000004,0.877
709879458.0,Existing Customer,54.0,F,3.0,Graduate,Married,Less than $40K,Blue,46.0,2.0,2.0,3.0,1900.0,1376.0,524.0,0.89,1881.0,45.0,0.607,0.724
770632758.0,Existing Customer,50.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,2.0,2521.0,1608.0,913.0,0.587,1328.0,33.0,0.571,0.638
771742533.0,Existing Customer,48.0,M,2.0,High School,Married,$80K - $120K,Blue,36.0,5.0,1.0,2.0,13068.0,1718.0,11350.0,0.607,936.9999999999995,28.0,0.556,0.131
789562383.0,Existing Customer,38.0,F,1.0,Graduate,Married,Less than $40K,Blue,30.0,2.0,3.0,0.0,1438.2999999999993,583.0,855.3000000000002,0.888,1259.0,24.0,1.0,0.405
710572458.0,Existing Customer,36.0,F,3.0,Graduate,Married,$40K - $60K,Blue,24.0,4.0,1.0,1.0,15439.0,0.0,15439.0,0.742,2069.0,43.0,0.536,0.0
714426783.0,Existing Customer,38.0,F,2.0,Graduate,Married,$40K - $60K,Blue,31.0,2.0,3.0,2.0,14041.0,2154.0,11887.0,1.084,1467.0,29.0,1.417,0.153
709494483.0,Existing Customer,63.0,F,0.0,Graduate,Married,Less than $40K,Blue,54.0,4.0,2.0,1.0,2420.0,1912.0,508.0,1.256,1730.0,36.0,0.565,0.79
709346133.0,Existing Customer,55.0,F,2.0,High School,Married,Less than $40K,Blue,35.0,3.0,3.0,0.0,3025.0,2376.0,649.0,1.252,1277.0,23.0,1.875,0.785
708820308.0,Existing Customer,47.0,M,3.0,High School,Single,$60K - $80K,Blue,36.0,6.0,2.0,2.0,13399.0,2505.0,10894.0,0.627,1326.0,31.0,0.824,0.187
710558058.0,Existing Customer,46.0,F,3.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,3.0,3.0,4317.0,2517.0,1800.0,0.944,1619.0,36.0,1.0,0.583
709278258.0,Attrited Customer,54.0,M,2.0,Graduate,Married,$60K - $80K,Blue,44.0,4.0,3.0,2.0,2902.0,2517.0,385.0,0.821,996.0,26.0,0.444,0.867
822969858.0,Existing Customer,61.0,F,0.0,Graduate,Married,Less than $40K,Blue,56.0,4.0,1.0,3.0,5585.0,1465.0,4120.0,1.503,1787.0,31.0,0.722,0.262
828281733.0,Existing Customer,43.0,M,4.0,Graduate,Single,$60K - $80K,Blue,39.0,3.0,3.0,3.0,14881.0,848.0,14033.0,0.762,1408.0,23.0,1.091,0.056999999999999995
708666258.0,Existing Customer,43.0,M,4.0,Graduate,Married,$60K - $80K,Blue,36.0,5.0,3.0,0.0,8129.0,1799.0,6330.0,0.566,1402.0,33.0,0.737,0.221
809608533.0,Existing Customer,49.0,F,4.0,Graduate,Married,$40K - $60K,Blue,44.0,6.0,3.0,2.0,18206.0,1586.0,16620.0,0.921,1439.0,48.0,1.0,0.087
712595433.0,Existing Customer,58.0,M,2.0,Graduate,Married,$80K - $120K,Blue,49.0,6.0,2.0,3.0,9788.0,1794.0,7994.0,0.778,1805.0,37.0,0.762,0.183
708288108.0,Attrited Customer,43.0,M,4.0,Graduate,Married,$60K - $80K,Blue,30.0,2.0,5.0,3.0,5639.0,1547.0,4092.0,1.087,647.0000000000005,14.999999999999993,0.364,0.274
810449883.0,Existing Customer,64.0,M,0.0,Graduate,Married,$40K - $60K,Blue,56.0,6.0,1.0,0.0,2215.0,1915.0,300.0,0.794,1270.0,27.0,0.588,0.865
818942433.0,Existing Customer,54.0,F,4.0,Graduate,Married,Less than $40K,Blue,49.0,6.0,1.0,1.0,9376.0,1288.0,8088.0,0.597,1562.0,33.0,0.5,0.137
821837958.0,Existing Customer,43.0,M,3.0,Graduate,Married,$80K - $120K,Blue,39.0,3.0,3.0,1.0,24850.0,1662.0,23188.0,0.693,1226.0,25.0,0.923,0.067
788780958.0,Existing Customer,46.0,M,1.0,Graduate,Married,$80K - $120K,Blue,27.0,6.0,3.0,3.0,12781.0,1253.0,11528.0,0.638,1073.0,21.0,0.4,0.098
712372158.0,Existing Customer,45.0,M,4.0,High School,Married,$120K +,Blue,33.0,6.0,1.0,3.0,34516.0,2086.0,32430.0,0.986,1859.0,47.0,0.958,0.06
709311633.0,Existing Customer,41.0,M,2.0,Uneducated,Married,$60K - $80K,Silver,36.0,6.0,2.0,0.0,27000.0,0.0,27000.0,0.61,1209.0,39.0,0.3,0.0
779462433.0,Existing Customer,55.0,F,2.0,Graduate,Married,Less than $40K,Blue,37.0,3.0,3.0,1.0,2453.0,968.0,1485.0,1.081,2218.0,50.0,0.613,0.395
717276708.0,Existing Customer,57.0,M,2.0,Graduate,Married,$60K - $80K,Blue,36.0,3.0,3.0,2.0,3127.0,2517.0,610.0,0.589,1470.0,30.0,1.143,0.805
753606108.0,Existing Customer,56.0,M,3.0,High School,Married,$60K - $80K,Blue,49.0,3.0,1.0,3.0,1438.2999999999993,0.0,1438.3000000000002,0.503,1093.0,22.0,0.833,0.0
712159083.0,Attrited Customer,58.0,F,4.0,Graduate,Married,Less than $40K,Blue,46.0,2.0,3.0,3.0,2536.0,0.0,2536.0,0.917,901.0,35.0,0.522,0.0
771180033.0,Existing Customer,47.0,F,4.0,Graduate,Married,Less than $40K,Blue,34.0,6.0,1.0,2.0,3502.0,1851.0,1650.999999999999,2.023,1814.0,31.0,0.722,0.529
717916758.0,Existing Customer,67.0,F,0.0,Graduate,Married,$40K - $60K,Blue,56.0,4.0,3.0,3.0,10509.0,2388.0,8121.0,0.777,1365.0,34.0,1.429,0.227
718281408.0,Existing Customer,36.0,F,2.0,Graduate,Married,Less than $40K,Blue,25.0,3.0,1.0,2.0,4789.0,1257.0,3532.0,1.134,1534.0,29.0,0.933,0.262
794496033.0,Existing Customer,57.0,M,2.0,Graduate,Married,$80K - $120K,Blue,38.0,6.0,1.0,3.0,23008.0,2280.0,20728.0,0.674,1302.0,36.0,0.636,0.099
710519433.0,Existing Customer,48.0,M,1.0,Graduate,Married,$80K - $120K,Blue,36.0,3.0,1.0,0.0,3131.0,2517.0,614.0,0.602,1439.0,40.0,0.481,0.804
788386908.0,Existing Customer,48.0,M,3.0,Graduate,Single,$80K - $120K,Platinum,41.0,3.0,2.0,2.0,34516.0,1531.0,32985.0,0.862,1156.0,29.0,1.071,0.043999999999999984
789129033.0,Existing Customer,44.0,M,5.0,High School,Married,$60K - $80K,Blue,32.0,5.0,3.0,2.0,14910.0,877.0,14033.0,0.772,1150.0,26.0,0.625,0.059
714513033.0,Existing Customer,39.0,F,1.0,Graduate,Single,$40K - $60K,Blue,36.0,6.0,1.0,3.0,11213.0,0.0,11213.0,0.563,1257.0,23.0,0.643,0.0
714717483.0,Existing Customer,39.0,F,3.0,Graduate,Married,$40K - $60K,Blue,29.0,5.0,1.0,2.0,26181.0,0.0,26181.0,0.913,1303.0,35.0,0.75,0.0
803366358.0,Existing Customer,38.0,M,1.0,Graduate,Married,$60K - $80K,Blue,29.0,5.0,2.0,1.0,14596.0,2192.0,12404.0,0.898,1300.0,25.0,1.083,0.15
781794708.0,Attrited Customer,35.0,M,3.0,High School,Married,$80K - $120K,Blue,29.0,2.0,1.0,3.0,17030.0,1911.0,15119.0,0.528,715.0,25.0,0.562,0.11199999999999999
710677608.0,Existing Customer,53.0,M,2.0,Graduate,Married,$80K - $120K,Blue,36.0,4.0,2.0,0.0,29205.0,1208.0,27997.0,0.957,1556.0,43.0,1.048,0.04099999999999998
717469158.0,Existing Customer,46.0,M,2.0,Graduate,Married,$80K - $120K,Blue,30.0,6.0,3.0,0.0,18578.0,1385.0,17193.0,0.565,1606.0,54.0,0.421,0.07500000000000001
710665533.0,Existing Customer,42.0,F,5.0,Graduate,Single,$40K - $60K,Blue,23.0,4.0,2.0,2.0,24602.0,1660.0,22942.0,0.588,1337.0,44.0,0.76,0.067
721043058.0,Existing Customer,58.0,M,4.0,Graduate,Married,$80K - $120K,Blue,44.0,5.0,1.0,3.0,12010.0,2149.0,9861.0,0.801,1700.0,35.0,1.5,0.179
822893133.0,Existing Customer,56.0,F,1.0,Graduate,Married,$40K - $60K,Blue,52.0,6.0,1.0,2.0,17561.0,0.0,17561.0,0.94,1608.0,33.0,1.2,0.0
708095133.0,Existing Customer,43.0,M,4.0,Graduate,Married,$80K - $120K,Blue,34.0,5.0,2.0,2.0,33304.0,1833.0,31471.0,0.428,1448.0,29.0,0.381,0.05499999999999999
772735758.0,Existing Customer,44.0,M,1.0,Graduate,Married,$80K - $120K,Blue,34.0,6.0,2.0,0.0,2885.0,1895.0,990.0,0.387,1366.0,31.0,0.632,0.657
778239933.0,Existing Customer,45.0,F,4.0,Graduate,Single,Less than $40K,Blue,35.0,6.0,3.0,0.0,2801.0,2043.0,758.0,0.583,1241.0,46.0,0.643,0.729
716223708.0,Attrited Customer,45.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,3.0,4028.0,710.0,3318.0,0.731,790.9999999999995,22.0,0.833,0.176
819352983.0,Existing Customer,49.0,M,3.0,High School,Married,$80K - $120K,Blue,44.0,5.0,2.0,2.0,21620.0,2008.0,19612.0,0.691,1300.0,33.0,0.5,0.093
721232058.0,Existing Customer,49.0,M,1.0,Graduate,Single,$40K - $60K,Silver,41.0,6.0,1.0,3.0,20231.0,977.0,19254.0,0.893,1215.0,36.0,0.714,0.04799999999999999
719443683.0,Attrited Customer,50.0,M,1.0,Graduate,Married,$120K +,Blue,39.0,3.0,2.0,3.0,27512.0,2137.0,25375.0,1.048,1149.0,25.0,0.562,0.07800000000000001
